Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.214438,0.097919,-0.208927,-0.274326,-0.149787,-0.614200,0.186160,0.124538,0.800360,0.456632,-0.272151,0.623911
Leeward,-0.649213,0.130980,-0.639550,-0.737719,-0.553358,-1.186910,-0.305346,0.184361,0.881564,0.201752,-0.347586,-0.083972
SideRight,0.497854,0.179793,0.488330,0.367250,0.619325,-0.046273,1.200964,0.252075,1.247237,0.361136,0.262094,-0.200042
SideLeft,-0.325037,0.063412,-0.319968,-0.364279,-0.280606,-0.608849,-0.136569,0.083673,0.472280,0.195091,-0.405835,0.173658
