Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.385908,0.157790,0.372246,0.272704,0.486465,-0.038525,1.035451,0.213760,1.073976,0.408881,0.414735,0.015168
Leeward,-0.638163,0.100845,-0.631311,-0.699154,-0.569596,-1.066243,-0.340861,0.129558,0.725382,0.158025,-0.476418,0.555466
SideRight,-0.123934,0.207676,-0.117266,-0.256580,0.020015,-1.073149,0.499955,0.276596,1.573105,1.675699,-0.258527,0.245425
SideLeft,-0.581422,0.131985,-0.561475,-0.636290,-0.497883,-1.780331,-0.289845,0.138407,1.490486,0.227003,-1.887960,7.904661
