Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.367419,0.126503,0.356153,0.279562,0.447704,-0.022936,0.862723,0.168142,0.885659,0.344301,0.391372,0.148084
Leeward,-0.638491,0.094789,-0.629607,-0.694315,-0.570680,-1.109831,-0.389416,0.123635,0.720416,0.148458,-0.665060,0.760586
SideRight,0.160006,0.122878,0.157537,0.078941,0.232619,-0.286661,0.700259,0.153678,0.986919,0.767957,0.221311,0.499347
SideLeft,-0.661317,0.102577,-0.648678,-0.720331,-0.588357,-1.258844,-0.394149,0.131975,0.864695,0.155110,-0.851567,1.440067
