Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.580588,0.154498,0.567743,0.469677,0.675845,0.145340,1.277290,0.206168,1.131950,0.266106,0.480837,0.285012
Leeward,-0.617890,0.119266,-0.604085,-0.692472,-0.531571,-1.110679,-0.309073,0.160901,0.801607,0.193021,-0.561688,0.232768
SideRight,-0.902324,0.231805,-0.875640,-1.048748,-0.729588,-1.856069,-0.279026,0.319160,1.577043,0.256898,-0.554033,0.125867
SideLeft,-0.908983,0.239536,-0.886444,-1.054384,-0.732027,-1.927576,-0.329020,0.322358,1.598557,0.263521,-0.581231,0.273777
