Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.580775,0.149019,0.572361,0.477396,0.676730,0.189577,1.149341,0.199333,0.959763,0.256587,0.324536,-0.034704
Leeward,-0.600081,0.100810,-0.587758,-0.659939,-0.527713,-1.044229,-0.316497,0.132226,0.727732,0.167994,-0.655656,0.522701
SideRight,-0.524882,0.189590,-0.510142,-0.655982,-0.383337,-1.197749,-0.020363,0.272644,1.177386,0.361205,-0.331658,-0.276360
SideLeft,-0.691733,0.118549,-0.677919,-0.762463,-0.606897,-1.243785,-0.383831,0.155566,0.859954,0.171380,-0.672699,0.641340
