key,n_samples,mean_true,mean_gen,var_true,var_gen,skew_true,skew_gen,kurt_true,kurt_gen,psd_power_ratio,psd_log_l2,peak_freq_true_hz,peak_freq_gen_hz
Alpha1_4/1_1_2/a010/sideleft,4896,-0.7148987054824829,-0.713733434677124,0.043590739369392395,0.03602784499526024,-1.2435116392318646,-1.291229378002808,5.626105308532715,5.942839622497559,0.7463434934616089,0.6474027037620544,7.8125,3.90625
Alpha1_4/1_1_2/a010/sideright,4896,-0.6822423934936523,-0.680182695388794,0.07863007485866547,0.06760390847921371,-0.8208164299077091,-0.7727537366437788,3.727654457092285,3.3454999923706055,0.7516773343086243,0.582748293876648,3.90625,3.90625
Alpha1_4/1_1_2/a015/windward,4896,0.5752487182617188,0.5759974122047424,0.0573512502014637,0.050080690532922745,0.6558844926548285,0.6845363275184425,2.876091241836548,2.8351094722747803,0.7399504780769348,0.6488953232765198,3.90625,3.90625
Alpha1_4/1_1_2/a015/leeward,4896,-0.4922266900539398,-0.4906062185764313,0.012560899369418621,0.010454973205924034,-0.541519093269886,-0.4896758213452492,3.11840558052063,2.845127820968628,0.7228198051452637,0.5656344890594482,3.90625,3.90625
Alpha1_4/1_1_2/a015/sideleft,4896,-0.7308892607688904,-0.7284194827079773,0.033237528055906296,0.026073547080159187,-0.812540327738203,-0.842845908282558,3.53332257270813,3.5455422401428223,0.6633176803588867,0.6667808294296265,7.8125,3.90625
Alpha1_4/1_1_2/a015/sideright,4896,-0.6005107164382935,-0.5974302887916565,0.0638146698474884,0.055014897137880325,-0.31527794233390943,-0.20803940264120244,2.788891553878784,2.566960334777832,0.7599785327911377,0.5360842347145081,3.90625,3.90625
Alpha1_4/1_1_2/a020/windward,4896,0.484244167804718,0.48663049936294556,0.04198795557022095,0.035064660012722015,0.49955107224881373,0.525419197225094,2.9105777740478516,2.8907554149627686,0.7221106886863708,0.6331142783164978,3.90625,3.90625
Alpha1_4/1_1_2/a020/leeward,4896,-0.4871828258037567,-0.48630693554878235,0.009946534410119057,0.00830214936286211,-0.6174658471877329,-0.6350093251782187,3.008185863494873,2.893216371536255,0.7180131673812866,0.5852496027946472,3.90625,3.90625
Alpha1_4/1_1_2/a020/sideleft,4896,-0.6826838254928589,-0.6811565160751343,0.021994931623339653,0.017709022387862206,-0.6651354575296652,-0.6944856421913659,3.402064085006714,3.4606688022613525,0.7077727913856506,0.5597021579742432,3.90625,3.90625
Alpha1_4/1_1_2/a020/sideright,4896,-0.4171777069568634,-0.4150746464729309,0.03762197494506836,0.03204720467329025,-0.5503845050361534,-0.5535190815370906,3.537186861038208,3.3047127723693848,0.7406955361366272,0.45377928018569946,3.90625,3.90625
Alpha1_4/1_1_2/a025/windward,4896,0.44640541076660156,0.44892311096191406,0.044245366007089615,0.0382850356400013,0.7925602008280388,0.8898726397016055,4.130225658416748,4.472835063934326,0.838370144367218,0.788276195526123,3.90625,3.90625
Alpha1_4/1_1_2/a025/leeward,4896,-0.4905778467655182,-0.4896576702594757,0.010010073892772198,0.008351124823093414,-0.6834788513564235,-0.6645236778767271,3.2717955112457275,3.1660308837890625,0.7262333631515503,0.6266880631446838,3.90625,3.90625
Alpha1_4/1_1_2/a025/sideleft,4896,-0.6495838165283203,-0.6483424305915833,0.014524254016578197,0.011537788435816765,-0.37320431275745936,-0.37774232473431535,3.268043041229248,3.3837480545043945,0.708827793598175,0.548886775970459,3.90625,3.90625
Alpha1_4/1_1_2/a025/sideright,4896,-0.24031466245651245,-0.23876063525676727,0.04007669538259506,0.033272288739681244,-0.27938537988647905,-0.23375139768278647,4.3239641189575195,4.5584211349487305,0.7637770175933838,0.5324831008911133,3.90625,3.90625
Alpha1_4/1_1_2/a030/windward,4896,0.3743227422237396,0.37739890813827515,0.03307030722498894,0.027959153056144714,0.8950372939464311,1.010960328492639,4.148503303527832,4.59170389175415,0.7468280792236328,0.6143378615379333,3.90625,3.90625
Alpha1_4/1_1_2/a030/leeward,4896,-0.4944685995578766,-0.4939970076084137,0.009742945432662964,0.008328215219080448,-0.7273680333174908,-0.7657911195654651,4.693100452423096,4.9719767570495605,0.7539407014846802,0.6789814829826355,3.90625,3.90625
Alpha1_4/1_1_2/a030/sideleft,4896,-0.6227748394012451,-0.6218051314353943,0.013310479000210762,0.011206988245248795,-0.5990393854685958,-0.616113142303005,3.2325801849365234,3.227292776107788,0.7651898860931396,0.5880100727081299,3.90625,3.90625
Alpha1_4/1_1_2/a030/sideright,4896,-0.13565769791603088,-0.13404454290866852,0.03943808004260063,0.034167006611824036,-0.2629039170689852,-0.29515323727014814,3.1617281436920166,3.2474465370178223,0.7889310121536255,0.5378041863441467,3.90625,3.90625
Alpha1_4/1_1_2/a035/windward,4896,0.39962470531463623,0.40211057662963867,0.0335063636302948,0.028096508234739304,0.5118159208538807,0.5161070276369937,3.16536545753479,3.0859551429748535,0.7335458397865295,0.5970475077629089,3.90625,3.90625
Alpha1_4/1_1_2/a035/leeward,4896,-0.5324989557266235,-0.5315631628036499,0.013825055211782455,0.012251203879714012,-0.8211996130869107,-0.8329294750824241,3.629621982574463,3.558974504470825,0.7929598093032837,0.6887670755386353,3.90625,3.90625
Alpha1_4/1_1_2/a035/sideleft,4896,-0.6173844933509827,-0.6163046956062317,0.017648078501224518,0.01507253386080265,-0.9387859827463222,-0.8750944625441736,4.558736801147461,4.475399971008301,0.7492994666099548,0.5786560773849487,3.90625,3.90625
Alpha1_4/1_1_2/a035/sideright,4896,0.02266314998269081,0.02454698458313942,0.034779373556375504,0.028977347537875175,0.15254597599467534,0.21267880012754783,2.4286060333251953,2.361119270324707,0.7590491771697998,0.5757800936698914,3.90625,3.90625
Alpha1_4/1_1_2/a040/windward,4896,0.34146228432655334,0.3432179391384125,0.035131607204675674,0.03067808784544468,0.17244423171453013,0.17888806711677963,2.4908711910247803,2.516195058822632,0.813078761100769,0.6139363646507263,3.90625,3.90625
Alpha1_4/1_1_2/a040/leeward,4896,-0.5300516486167908,-0.5293295979499817,0.0092790387570858,0.007788490038365126,-0.7479866916241498,-0.7691731346869637,3.9734253883361816,4.097558498382568,0.7282141447067261,0.6967079639434814,3.90625,3.90625
Alpha1_4/1_1_2/a040/sideleft,4896,-0.593578040599823,-0.5927897691726685,0.015506728552281857,0.013250811025500298,-0.8498014527422794,-0.7913983451413514,3.894888401031494,3.6266353130340576,0.7725786566734314,0.6034888029098511,3.90625,3.90625
Alpha1_4/1_1_2/a040/sideright,4896,0.06710276752710342,0.0690024346113205,0.023366281762719154,0.01867922954261303,0.32256505723478923,0.40462978496552826,3.6995508670806885,3.8680543899536133,0.713843047618866,0.5618239641189575,3.90625,3.90625
Alpha1_4/1_1_2/a045/windward,4896,0.2454792857170105,0.24806460738182068,0.034886062145233154,0.029896274209022522,0.4293540770955055,0.3732490359705058,2.9088804721832275,2.5312085151672363,0.7426530718803406,0.6069868206977844,3.90625,3.90625
Alpha1_4/1_1_2/a045/leeward,4896,-0.5498188734054565,-0.5492591857910156,0.013335570693016052,0.011648631654679775,-0.6492580386041282,-0.6502616330453519,3.3709070682525635,3.283322334289551,0.7722037434577942,0.6459570527076721,3.90625,3.90625
Alpha1_4/1_1_2/a045/sideleft,4896,-0.5706444978713989,-0.5699732899665833,0.01482450868934393,0.012787869200110435,-0.8463854228948414,-0.8077074873861957,5.209462642669678,5.1529107093811035,0.7786183953285217,0.6337859630584717,3.90625,3.90625
Alpha1_4/1_1_2/a045/sideright,4896,0.20797252655029297,0.20933806896209717,0.024195052683353424,0.01963956095278263,0.1790721603545935,0.17974074313020103,2.8441474437713623,2.5764124393463135,0.7286927103996277,0.6030251979827881,3.90625,3.90625
Alpha1_4/1_1_2/a050/windward,4896,0.16308282315731049,0.1654076725244522,0.02589813433587551,0.021429916843771935,0.2948618684628491,0.3180084037606277,3.4108686447143555,3.2290382385253906,0.7378954291343689,0.615814208984375,3.90625,3.90625
Alpha1_4/1_1_2/a050/leeward,4896,-0.5739609003067017,-0.5730844140052795,0.014484567567706108,0.012244333513081074,-0.8022907883150127,-0.7071729102211647,4.16223669052124,3.8201563358306885,0.7389287948608398,0.6324681639671326,3.90625,3.90625
Alpha1_4/1_1_2/a050/sideleft,4896,-0.5457407236099243,-0.545081615447998,0.010888766497373581,0.009294616989791393,-0.41992747156542093,-0.4158867910358944,3.057365655899048,3.1135406494140625,0.7486910223960876,0.694771945476532,3.90625,3.90625
Alpha1_4/1_1_2/a050/sideright,4896,0.2963818311691284,0.29809385538101196,0.030377697199583054,0.025615349411964417,0.4876570910710412,0.5028096168680369,3.1922712326049805,3.236649990081787,0.7197121381759644,0.6376349925994873,3.90625,3.90625
Alpha1_4/1_1_3/a000/windward,4896,0.5945959687232971,0.5955730676651001,0.042936600744724274,0.03787555173039436,0.33888443105474875,0.34095335151590717,2.8619277477264404,2.7475531101226807,0.808809757232666,0.6646292805671692,3.90625,3.90625
Alpha1_4/1_1_3/a000/leeward,4896,-0.5136280059814453,-0.5121250748634338,0.014256801456212997,0.012056795880198479,-0.5560480200986108,-0.5948647525529438,3.5476462841033936,3.565084934234619,0.7394512891769409,0.5771785974502563,3.90625,3.90625
Alpha1_4/1_1_3/a000/sideleft,4896,-0.8779338002204895,-0.8751400113105774,0.054282039403915405,0.045298751443624496,-0.10592009465712282,-0.05720481494948795,2.6655893325805664,2.578620672225952,0.7661853432655334,0.7491258978843689,3.90625,3.90625
Alpha1_4/1_1_3/a000/sideright,4896,-0.8434075117111206,-0.8410828113555908,0.051457956433296204,0.04250914230942726,-1.0687919943134614,-1.1065678555519571,5.4811482429504395,5.668036460876465,0.7746291160583496,0.7309873104095459,3.90625,3.90625
Alpha1_4/1_1_3/a005/windward,4896,0.5501741170883179,0.5519261360168457,0.04183907061815262,0.036943357437849045,0.4616978408918047,0.4323337328123417,2.93865966796875,2.84162974357605,0.826392412185669,0.6368358731269836,3.90625,3.90625
Alpha1_4/1_1_3/a005/leeward,4896,-0.48693758249282837,-0.48589858412742615,0.015063505619764328,0.012863768264651299,-0.8989162584833337,-0.9600529469160299,3.7381978034973145,3.81558895111084,0.7783822417259216,0.5867463946342468,3.90625,3.90625
Alpha1_4/1_1_3/a005/sideleft,4896,-0.7904986143112183,-0.7885445356369019,0.04256165027618408,0.034367550164461136,-0.7429678318970342,-0.6441635161408966,3.416177272796631,3.0745909214019775,0.7315992116928101,0.759567379951477,7.8125,3.90625
Alpha1_4/1_1_3/a005/sideright,4896,-0.8160640597343445,-0.8139020800590515,0.07228753715753555,0.06163972243666649,-0.5835592414657619,-0.501163575094678,3.095780372619629,2.8779826164245605,0.793911874294281,0.7381303310394287,3.90625,3.90625
Alpha1_4/1_1_3/a010/windward,4896,0.5324761867523193,0.5351988077163696,0.05224914103746414,0.04701120778918266,0.6017215128146015,0.5974657854255313,3.3640329837799072,3.328768730163574,0.8231339454650879,0.703789234161377,3.90625,3.90625
Alpha1_4/1_1_3/a010/leeward,4896,-0.5057201385498047,-0.5047089457511902,0.019374167546629906,0.017223913222551346,-1.3735057465367282,-1.4479565282837787,5.447003364562988,5.6142048835754395,0.7749577760696411,0.5955707430839539,3.90625,3.90625
Alpha1_4/1_1_3/a010/sideleft,4896,-0.7460185885429382,-0.7442536950111389,0.049583710730075836,0.04270142316818237,-1.285228569917848,-1.2790082907453217,5.425622940063477,5.344100475311279,0.7769337892532349,0.8352401256561279,3.90625,3.90625
Alpha1_4/1_1_3/a010/sideright,4896,-0.7629503011703491,-0.7608159184455872,0.079436294734478,0.07017625868320465,-0.750764915407857,-0.6540488489197686,3.767216444015503,3.444026231765747,0.8021078109741211,0.7212458252906799,3.90625,3.90625
Alpha1_4/1_1_3/a015/windward,4896,0.5951747298240662,0.5960817337036133,0.051339518278837204,0.04512308910489082,0.7594710041264102,0.7397401685230596,3.5019848346710205,3.3641164302825928,0.7382188439369202,0.6497530341148376,3.90625,3.90625
Alpha1_4/1_1_3/a015/leeward,4896,-0.5186156034469604,-0.5171907544136047,0.012863936834037304,0.011042910628020763,-0.7445888557746185,-0.7739418880209966,3.250025510787964,3.316784381866455,0.7076415419578552,0.5882311463356018,3.90625,3.90625
Alpha1_4/1_1_3/a015/sideleft,4896,-0.7127845287322998,-0.7106921672821045,0.026601077988743782,0.021430673077702522,-0.6579270098647484,-0.6931766837061331,3.266589879989624,3.436859130859375,0.7058047652244568,0.6929899454116821,3.90625,3.90625
Alpha1_4/1_1_3/a015/sideright,4896,-0.6895237565040588,-0.6857788562774658,0.06574232131242752,0.05616697296500206,-0.9816211199753807,-0.9284605733200993,4.540813446044922,4.330709934234619,0.7379553318023682,0.6282815933227539,3.90625,3.90625
Alpha1_4/1_1_3/a020/windward,4896,0.5688520669937134,0.5703951716423035,0.03301389887928963,0.028213046491146088,0.273341136205152,0.2331702453566397,2.6392951011657715,2.488642454147339,0.787901759147644,0.6584421992301941,3.90625,3.90625
Alpha1_4/1_1_3/a020/leeward,4896,-0.5765565633773804,-0.5751186609268188,0.012679052539169788,0.010911031626164913,-0.28759934572723017,-0.25684028734627345,2.8229103088378906,2.7660531997680664,0.798165500164032,0.6012037396430969,3.90625,3.90625
Alpha1_4/1_1_3/a020/sideleft,4896,-0.721329927444458,-0.7194157242774963,0.022491205483675003,0.01861855760216713,-0.7948299653622241,-0.6381195915908462,3.9204936027526855,3.212289571762085,0.6967329382896423,0.6297334432601929,3.90625,3.90625
Alpha1_4/1_1_3/a020/sideright,4896,-0.5046088695526123,-0.501606285572052,0.05028146132826805,0.04340985417366028,-0.36616961372242196,-0.37635082399115627,3.149888515472412,3.118588447570801,0.7753604650497437,0.5888373255729675,3.90625,3.90625
Alpha1_4/1_1_3/a025/windward,4896,0.507036566734314,0.509020209312439,0.043745122849941254,0.038647979497909546,0.5919917000441407,0.5597950624836363,3.8657755851745605,3.7113940715789795,0.7886098623275757,0.677746593952179,3.90625,3.90625
Alpha1_4/1_1_3/a025/leeward,4896,-0.5249797701835632,-0.5242751836776733,0.011289119720458984,0.00987217202782631,-0.5564950621899496,-0.5160265132916556,3.0916831493377686,2.8524858951568604,0.7804681658744812,0.607404887676239,3.90625,3.90625
Alpha1_4/1_1_3/a025/sideleft,4896,-0.6469210386276245,-0.6460458636283875,0.019593365490436554,0.01687726564705372,-1.1215816043384648,-1.0766764560498878,6.423248291015625,6.206854820251465,0.7668511271476746,0.645032525062561,3.90625,3.90625
Alpha1_4/1_1_3/a025/sideright,4896,-0.27772513031959534,-0.27642297744750977,0.03435751795768738,0.029289651662111282,-1.244528876806146,-1.3371676901036091,7.9337382316589355,8.600729942321777,0.7802655696868896,0.5573392510414124,3.90625,3.90625
Alpha1_4/1_1_3/a030/windward,4896,0.48077592253685,0.4825534224510193,0.03713034838438034,0.033007267862558365,0.32950278648655423,0.29929769175030635,2.56640362739563,2.4608042240142822,0.7916836738586426,0.6263748407363892,3.90625,3.90625
Alpha1_4/1_1_3/a030/leeward,4896,-0.5677956938743591,-0.5666438937187195,0.01873009093105793,0.016879238188266754,-0.692041351406469,-0.6600988293246423,3.4278128147125244,3.2083191871643066,0.7810258269309998,0.575282871723175,3.90625,3.90625
Alpha1_4/1_1_3/a030/sideleft,4896,-0.6629197001457214,-0.661455512046814,0.024032004177570343,0.021596403792500496,-0.848513605623162,-0.8647150788803765,3.8496270179748535,3.863180160522461,0.7647978663444519,0.551314651966095,3.90625,3.90625
Alpha1_4/1_1_3/a030/sideright,4896,-0.14998897910118103,-0.14825960993766785,0.028615901246666908,0.024304313585162163,-0.4771667032704917,-0.5660441562449331,4.290775775909424,4.6034626960754395,0.737958550453186,0.5013219118118286,3.90625,3.90625
Alpha1_4/1_1_3/a035/windward,4896,0.407179594039917,0.40928301215171814,0.02661154605448246,0.022780008614063263,0.4275471258580036,0.4458778742229429,3.090545415878296,3.0426082611083984,0.7655648589134216,0.672761857509613,3.90625,3.90625
Alpha1_4/1_1_3/a035/leeward,4896,-0.5483168363571167,-0.5479411482810974,0.008749954402446747,0.007579845376312733,-0.5258585860472613,-0.5377310025946598,2.5005533695220947,2.3317432403564453,0.7255824208259583,0.6440552473068237,3.90625,3.90625
Alpha1_4/1_1_3/a035/sideleft,4896,-0.6184632778167725,-0.6179629564285278,0.013972625136375427,0.011901993304491043,-0.8949351845741125,-0.8974656495743779,4.297451972961426,3.9049508571624756,0.7690349221229553,0.6260135769844055,3.90625,3.90625
Alpha1_4/1_1_3/a035/sideright,4896,-0.020751142874360085,-0.018835021182894707,0.02182120829820633,0.01824890449643135,0.09647374276984311,0.11076864925610319,2.9709439277648926,2.8498799800872803,0.72322678565979,0.5798596143722534,3.90625,3.90625
Alpha1_4/1_1_3/a040/windward,4896,0.38105395436286926,0.3827420771121979,0.03211638331413269,0.028253711760044098,0.4863518526387831,0.4651306455882248,2.929917812347412,2.8071372509002686,0.7756945490837097,0.6344558596611023,3.90625,3.90625
Alpha1_4/1_1_3/a040/leeward,4896,-0.5777879357337952,-0.577334463596344,0.0064685228280723095,0.005285980645567179,-0.29716093398511934,-0.2795923875423757,3.0592293739318848,2.893739700317383,0.6846214532852173,0.6677980422973633,3.90625,3.90625
Alpha1_4/1_1_3/a040/sideleft,4896,-0.6321524381637573,-0.6313620209693909,0.011921974830329418,0.010071043856441975,-0.23933890792198334,-0.11596281678198395,2.904245376586914,2.4999234676361084,0.7883508801460266,0.6294469237327576,3.90625,3.90625
Alpha1_4/1_1_3/a040/sideright,4896,0.14648926258087158,0.14773906767368317,0.0187955554574728,0.015877164900302887,-0.06682385138682165,-0.04547606230072371,2.851950168609619,2.970693826675415,0.7670497298240662,0.585815966129303,3.90625,3.90625
Alpha1_4/1_1_3/a045/windward,4896,0.27689263224601746,0.2782506048679352,0.021045241504907608,0.017966071143746376,0.08769473019272422,0.05592437498973931,2.6417734622955322,2.5619444847106934,0.7566323280334473,0.6489865183830261,3.90625,3.90625
Alpha1_4/1_1_3/a045/leeward,4896,-0.5740879774093628,-0.5735073685646057,0.008213214576244354,0.006886566523462534,-1.4913872212210428,-1.6656901986540102,9.137927055358887,10.075679779052734,0.7494795918464661,0.702165961265564,3.90625,3.90625
Alpha1_4/1_1_3/a045/sideleft,4896,-0.592258632183075,-0.5914661884307861,0.009880139492452145,0.008279788307845592,-0.7722226755912867,-0.8226200152081804,4.160323619842529,4.308609485626221,0.7575276494026184,0.6882324814796448,3.90625,3.90625
Alpha1_4/1_1_3/a045/sideright,4896,0.22736473381519318,0.22863894701004028,0.018221257254481316,0.015416840091347694,0.32591393872048174,0.32242604095727395,3.6667113304138184,3.875689744949341,0.7358661890029907,0.6288102269172668,3.90625,3.90625
Alpha1_4/1_1_3/a050/windward,4896,0.17537392675876617,0.1772913634777069,0.020692067220807076,0.017259083688259125,0.3066734196313569,0.29363461074327457,3.0300452709198,2.8569555282592773,0.7449865937232971,0.7043907046318054,3.90625,3.90625
Alpha1_4/1_1_3/a050/leeward,4896,-0.5865771770477295,-0.5862031579017639,0.01396981906145811,0.012158178724348545,-0.8606727222109692,-0.8435118633619726,4.000337600708008,3.8591837882995605,0.7810890674591064,0.7055641412734985,3.90625,3.90625
Alpha1_4/1_1_3/a050/sideleft,4896,-0.5614805221557617,-0.561166524887085,0.010029593482613564,0.0086995679885149,-0.6789536249066948,-0.6865690432346102,3.07570219039917,2.987358331680298,0.747868537902832,0.6975983381271362,3.90625,3.90625
Alpha1_4/1_1_3/a050/sideright,4896,0.302731454372406,0.30492329597473145,0.02161332592368126,0.01868104375898838,0.5878679764235055,0.6633680262645867,3.1449391841888428,3.184067487716675,0.7618414163589478,0.6755210757255554,3.90625,3.90625
Alpha1_4/1_1_4/a000/windward,4896,0.5706139206886292,0.5716209411621094,0.026720376685261726,0.023586532101035118,0.07112304013836326,0.07015098445001146,2.38348650932312,2.3491222858428955,0.8069000840187073,0.5981906056404114,3.90625,3.90625
Alpha1_4/1_1_4/a000/leeward,4896,-0.5481165051460266,-0.5464841723442078,0.013364028185606003,0.01127183809876442,-0.5351726101523209,-0.5223493469497081,3.141160249710083,3.125559091567993,0.7017102837562561,0.5876353979110718,3.90625,3.90625
Alpha1_4/1_1_4/a000/sideleft,4896,-0.8663380146026611,-0.8636608123779297,0.05232159048318863,0.04200783371925354,-0.7141857971116504,-0.7335330324487724,3.4456629753112793,3.5477941036224365,0.7496094703674316,0.9019503593444824,7.8125,7.8125
Alpha1_4/1_1_4/a000/sideright,4896,-0.8550607562065125,-0.8527378439903259,0.049820296466350555,0.04073396697640419,-0.749436338818314,-0.7911001366564699,3.5632224082946777,3.839207410812378,0.7287197113037109,0.9338922500610352,7.8125,3.90625
Alpha1_4/1_1_4/a005/windward,4896,0.5083531141281128,0.5103597044944763,0.027572618797421455,0.02441810443997383,0.24253889668733683,0.22654218855883124,3.106934070587158,3.1502864360809326,0.8075022101402283,0.6815887689590454,3.90625,3.90625
Alpha1_4/1_1_4/a005/leeward,4896,-0.5121186375617981,-0.511233389377594,0.013742044568061829,0.011840607970952988,-0.6814133418672279,-0.67040612380821,3.7346861362457275,3.714905023574829,0.7538814544677734,0.6026338338851929,3.90625,3.90625
Alpha1_4/1_1_4/a005/sideleft,4896,-0.7763630151748657,-0.7745620012283325,0.0391061045229435,0.031885888427495956,-0.43166754771075855,-0.37585807081353234,2.680809259414673,2.5603296756744385,0.7619091272354126,0.8986047506332397,7.8125,3.90625
Alpha1_4/1_1_4/a005/sideright,4896,-0.8148285150527954,-0.813198983669281,0.04536779597401619,0.038341306149959564,-0.2987209832608746,-0.23967936170801601,2.932187080383301,2.90651798248291,0.7431454062461853,0.7895258069038391,7.8125,3.90625
Alpha1_4/1_1_4/a010/windward,4896,0.5251337289810181,0.5275031924247742,0.02519139274954796,0.022109871730208397,0.5653667236485534,0.5792834108657162,3.2579410076141357,3.001617193222046,0.7859792709350586,0.6201841831207275,3.90625,3.90625
Alpha1_4/1_1_4/a010/leeward,4896,-0.5186874866485596,-0.5176759362220764,0.013931424356997013,0.011927660554647446,-1.2279979027413637,-1.2738174558494135,5.430171012878418,5.521531105041504,0.7743045091629028,0.5970417857170105,3.90625,3.90625
Alpha1_4/1_1_4/a010/sideleft,4896,-0.7384176254272461,-0.7366930246353149,0.04051905497908592,0.03383619338274002,-0.9483495744884163,-0.9551547734794017,3.9730334281921387,3.823272705078125,0.7532091736793518,0.877793550491333,7.8125,7.8125
Alpha1_4/1_1_4/a010/sideright,4896,-0.7773959040641785,-0.77581387758255,0.0549931637942791,0.04624314233660698,-0.5220922612957102,-0.39474098962117465,3.5642571449279785,3.4158551692962646,0.7864634394645691,0.8480785489082336,3.90625,3.90625
Alpha1_4/1_1_4/a015/windward,4896,0.5588966012001038,0.5601882338523865,0.03021632879972458,0.026801420375704765,0.684238303398885,0.7270297830075086,3.900125741958618,3.9103949069976807,0.8081101775169373,0.6659575700759888,3.90625,3.90625
Alpha1_4/1_1_4/a015/leeward,4896,-0.5529573559761047,-0.5517856478691101,0.012358535081148148,0.010648963041603565,-0.47511506829911493,-0.43768122646653024,3.3377153873443604,3.214878797531128,0.7517517805099487,0.593265175819397,3.90625,3.90625
Alpha1_4/1_1_4/a015/sideleft,4896,-0.706073522567749,-0.7047344446182251,0.020453311502933502,0.016260892152786255,-0.8945282779905607,-0.9101743907169876,4.316766262054443,4.531254768371582,0.6928702592849731,0.6938440799713135,7.8125,3.90625
Alpha1_4/1_1_4/a015/sideright,4896,-0.6986854076385498,-0.6960271596908569,0.05300726369023323,0.04620512202382088,-0.8649545495609609,-0.8369606577155905,4.04646635055542,4.010167121887207,0.7738743424415588,0.6310442090034485,3.90625,3.90625
Alpha1_4/1_1_4/a020/windward,4896,0.5521870851516724,0.5542512536048889,0.041155122220516205,0.037339791655540466,0.49472681519857475,0.4973585891453072,2.9823620319366455,2.9119014739990234,0.8154808282852173,0.6814546585083008,3.90625,3.90625
Alpha1_4/1_1_4/a020/leeward,4896,-0.5297926068305969,-0.5292055010795593,0.010441415011882782,0.009233638644218445,-0.3830398416994694,-0.37312598326209745,2.975721836090088,2.803849697113037,0.7315728664398193,0.700060248374939,3.90625,3.90625
Alpha1_4/1_1_4/a020/sideleft,4896,-0.6466813683509827,-0.6457737684249878,0.01403623167425394,0.01183261163532734,-0.5883111962528297,-0.5719023127715136,3.388582229614258,3.2701375484466553,0.729239284992218,0.6420006155967712,3.90625,3.90625
Alpha1_4/1_1_4/a020/sideright,4896,-0.500163197517395,-0.497936487197876,0.046040184795856476,0.04105805605649948,-0.492221887165604,-0.48445358717756,3.348642349243164,3.2237913608551025,0.8425219655036926,0.6435326337814331,3.90625,3.90625
Alpha1_4/1_1_4/a025/windward,4896,0.5155068039894104,0.5167568325996399,0.028218083083629608,0.025281215086579323,0.5613691232996407,0.5913758779994629,3.452709197998047,3.5486109256744385,0.8136109113693237,0.6710655689239502,3.90625,3.90625
Alpha1_4/1_1_4/a025/leeward,4896,-0.5741799473762512,-0.5730590224266052,0.00904451496899128,0.007711983285844326,-0.426510494069252,-0.37908498033469257,2.8041207790374756,2.666388750076294,0.7182155251502991,0.6925060749053955,3.90625,3.90625
