Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.464925,0.190711,0.442030,0.323729,0.583678,-0.013896,1.286413,0.259950,1.300308,0.410199,0.649104,0.407415
Leeward,-0.584496,0.100462,-0.574769,-0.645643,-0.515248,-1.047576,-0.296248,0.130395,0.751328,0.171878,-0.565897,0.655285
SideRight,-0.746801,0.275960,-0.726191,-0.921762,-0.554220,-1.915369,0.164788,0.367542,2.080157,0.369522,-0.381180,0.198452
SideLeft,-0.661994,0.186108,-0.627630,-0.753422,-0.534235,-1.624570,-0.241753,0.219186,1.382817,0.281132,-1.170175,2.019622
