Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.340747,0.167228,0.319861,0.215854,0.449867,-0.085889,1.158853,0.234013,1.244743,0.490769,0.602542,0.329159
Leeward,-0.647719,0.106595,-0.635884,-0.708398,-0.573280,-1.064673,-0.336526,0.135118,0.728147,0.164570,-0.609064,0.508573
SideRight,-0.127926,0.228623,-0.116815,-0.273812,0.022515,-1.171934,0.702615,0.296327,1.874549,1.787147,-0.264823,0.663565
SideLeft,-0.554463,0.118135,-0.537737,-0.616771,-0.473985,-1.308375,-0.196987,0.142786,1.111388,0.213062,-0.981035,1.921450
