Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.477575,0.201808,0.454048,0.329783,0.606951,-0.028246,1.544257,0.277168,1.572502,0.422568,0.548413,0.241126
Leeward,-0.565897,0.100031,-0.555325,-0.629487,-0.492192,-1.048163,-0.296920,0.137295,0.751242,0.176765,-0.526339,0.160239
SideRight,-0.816400,0.205155,-0.794678,-0.941353,-0.669202,-1.839522,-0.313757,0.272151,1.525765,0.251292,-0.624988,0.588667
SideLeft,-0.845718,0.246443,-0.815829,-0.992830,-0.667579,-2.427290,-0.250365,0.325251,2.176925,0.291401,-0.760389,1.113525
