Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.511222,0.204433,0.486776,0.362431,0.635297,-0.056784,1.492601,0.272866,1.549385,0.399890,0.604318,0.379125
Leeward,-0.578915,0.106290,-0.568026,-0.638290,-0.503663,-1.140186,-0.283612,0.134627,0.856574,0.183602,-0.820133,1.421944
SideRight,-0.883445,0.232906,-0.865397,-1.020425,-0.722088,-1.936546,-0.257853,0.298337,1.678694,0.263634,-0.615165,0.781394
SideLeft,-0.757313,0.227371,-0.720082,-0.875379,-0.599730,-2.792693,-0.204372,0.275649,2.588321,0.300233,-1.406551,5.434116
