Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.383951,0.107302,-0.373815,-0.446831,-0.309937,-0.860064,-0.047987,0.136894,0.812077,0.279468,-0.637027,0.794159
Leeward,-0.426000,0.124177,-0.410866,-0.503731,-0.336889,-1.015649,-0.061060,0.166842,0.954589,0.291495,-0.712825,0.977222
SideRight,0.498650,0.221522,0.473572,0.337482,0.638311,-0.021625,1.661800,0.300828,1.683425,0.444244,0.699509,0.894686
SideLeft,-0.261772,0.053998,-0.257834,-0.296507,-0.223427,-0.573615,-0.096566,0.073080,0.477049,0.206280,-0.532498,0.985495
