Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.081842,0.123128,0.073492,-0.004017,0.158140,-0.334445,0.579646,0.162157,0.914091,1.504460,0.376767,0.268935
Leeward,-0.737721,0.127772,-0.726100,-0.816303,-0.644361,-1.356580,-0.400545,0.171942,0.956035,0.173198,-0.570960,0.429721
SideRight,0.304415,0.204157,0.282420,0.155901,0.428860,-0.214685,1.245502,0.272959,1.460188,0.670653,0.591886,0.298987
SideLeft,-0.537310,0.100384,-0.526976,-0.601760,-0.466047,-1.003222,-0.247722,0.135713,0.755499,0.186828,-0.510533,0.334791
