Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.200329,0.093979,-0.194552,-0.259316,-0.135908,-0.610531,0.136674,0.123409,0.747206,0.469125,-0.305083,0.279155
Leeward,-0.637031,0.141881,-0.619832,-0.723850,-0.537210,-1.257588,-0.249366,0.186640,1.008222,0.222722,-0.627075,0.510718
SideRight,0.498262,0.170155,0.483217,0.375338,0.608941,-0.011344,1.227543,0.233603,1.238887,0.341497,0.417026,0.152975
SideLeft,-0.307833,0.069173,-0.299652,-0.348803,-0.258761,-0.702699,-0.091965,0.090042,0.610734,0.224710,-0.741141,1.264250
