Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.423470,0.101677,-0.412095,-0.483176,-0.349926,-0.823940,-0.101345,0.133250,0.722595,0.240104,-0.608044,0.361406
Leeward,-0.479845,0.116995,-0.472902,-0.553542,-0.400146,-1.063906,-0.118195,0.153396,0.945711,0.243818,-0.335892,0.335541
SideRight,0.491102,0.161105,0.477463,0.373465,0.593994,0.076889,1.123134,0.220529,1.046245,0.328047,0.451860,0.092018
SideLeft,-0.259378,0.041750,-0.258165,-0.286612,-0.230718,-0.430660,-0.104046,0.055894,0.326614,0.160961,-0.147254,-0.013960
