Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.045614,0.083072,-0.045953,-0.099297,0.007553,-0.340204,0.300156,0.106850,0.640360,1.821210,0.061203,0.344339
Leeward,-0.618143,0.106037,-0.614399,-0.687995,-0.542913,-0.993048,-0.261134,0.145082,0.731914,0.171541,-0.214488,-0.070659
SideRight,0.444648,0.148607,0.433370,0.333627,0.544787,0.048362,0.993883,0.211160,0.945521,0.334212,0.358599,-0.184022
SideLeft,-0.397140,0.069447,-0.396494,-0.443646,-0.351051,-0.644718,-0.142827,0.092594,0.501891,0.174868,-0.051720,0.018316
