Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.257992,0.117119,0.247611,0.172403,0.337547,-0.103651,0.712541,0.165144,0.816192,0.453964,0.355706,-0.143603
Leeward,-0.546148,0.076337,-0.542558,-0.595666,-0.493613,-0.812227,-0.302861,0.102053,0.509366,0.139774,-0.191733,-0.102731
SideRight,0.211981,0.144055,0.204823,0.117672,0.297602,-0.435878,0.866238,0.179930,1.302115,0.679566,0.317621,0.721237
SideLeft,-0.508610,0.092802,-0.496867,-0.558947,-0.446016,-1.121262,-0.264486,0.112931,0.856776,0.182463,-0.899961,1.943100
