Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.400415,0.148925,0.387805,0.289412,0.496969,0.022755,1.059049,0.207557,1.036294,0.371927,0.459775,0.079132
Leeward,-0.531509,0.075536,-0.525840,-0.578508,-0.477453,-0.832344,-0.323792,0.101055,0.508552,0.142115,-0.484545,0.287128
SideRight,-0.053675,0.183234,-0.054051,-0.173682,0.070683,-0.678863,0.623014,0.244365,1.301877,3.413773,-0.050996,0.086582
SideLeft,-0.550136,0.108923,-0.535433,-0.604664,-0.478542,-1.237372,-0.282221,0.126122,0.955151,0.197992,-1.159577,2.887097
