Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.498187,0.158284,0.488448,0.385245,0.598874,0.076025,1.320931,0.213629,1.244906,0.317720,0.401864,0.288324
Leeward,-0.553144,0.094150,-0.545454,-0.605761,-0.487974,-1.181287,-0.297947,0.117786,0.883340,0.170210,-0.863300,2.156010
SideRight,-0.743274,0.225225,-0.730856,-0.884764,-0.589821,-1.785384,-0.018486,0.294944,1.766898,0.303018,-0.366933,0.390164
SideLeft,-0.636553,0.172861,-0.602708,-0.708403,-0.524496,-2.255200,-0.301172,0.183907,1.954027,0.271558,-2.016168,8.768124
