Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.537289,0.197587,0.516015,0.396069,0.657073,-0.025788,1.310997,0.261004,1.336785,0.367747,0.530504,0.216551
Leeward,-0.552165,0.112414,-0.541187,-0.618900,-0.473937,-1.118007,-0.249327,0.144963,0.868679,0.203589,-0.587901,0.694746
SideRight,-0.480235,0.249784,-0.447750,-0.621367,-0.309914,-1.663750,0.242478,0.311454,1.906228,0.520129,-0.716736,0.795153
SideLeft,-0.706854,0.161939,-0.682641,-0.797849,-0.593746,-1.428016,-0.295321,0.204103,1.132695,0.229099,-0.805193,0.927553
