Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.192023,0.165562,0.184326,0.073834,0.299096,-0.466297,0.852323,0.225261,1.318620,0.862203,0.297281,0.171061
Leeward,-0.630384,0.127326,-0.618401,-0.702836,-0.539622,-1.516097,-0.298922,0.163214,1.217176,0.201982,-0.888725,2.042010
SideRight,0.321509,0.161675,0.311895,0.202174,0.422817,-0.112711,0.999072,0.220643,1.111783,0.502863,0.451543,0.175897
SideLeft,-0.602345,0.114524,-0.589955,-0.670470,-0.521431,-1.540509,-0.311136,0.149039,1.229373,0.190131,-0.974066,3.017495
