Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.557671,0.215495,0.541385,0.404839,0.686878,-0.046655,1.479833,0.282039,1.526488,0.386421,0.517624,0.294480
Leeward,-0.517773,0.124143,-0.500081,-0.585279,-0.428237,-1.111601,-0.220221,0.157043,0.891380,0.239764,-0.902826,1.203016
SideRight,-0.788310,0.259007,-0.765114,-0.940268,-0.602872,-1.892037,-0.157230,0.337396,1.734807,0.328560,-0.633241,0.573635
SideLeft,-0.771477,0.207249,-0.739916,-0.880750,-0.626738,-2.238625,-0.308958,0.254012,1.929667,0.268639,-1.197965,3.175191
